"dates","reservas.internacionais","divida.liquida","nfsp","juros.de.mora","juros.eua","transacoes.correntes","conta.capital","dolar.diario","ipca","meta.selic","selic.efetiva","pib.var.acum.12.meses","desemprego.pnadc"
2013.01,367145.6,20.88,-6.29,0.0060144,0.25,-13087.7,69,2.16312,6.15,7.9375,8.226,0.97,7.22
2012.52,373958.75,20.82,-6.58,0.00550152,0.25,-8860.8,8.6,2.056525,5.84,7.71875,7.2375,0.66,6.86
2012.51,377498.6,20.82,-6.58,0.00550152,0.25,-8860.8,8.6,2.08084,5.84,7.25,7.112,0.66,6.86
2012.5,378718,20.82,-6.58,0.00550152,0.25,-8860.8,8.6,2.0789,5.84,7.25,7.13,0.66,6.86
2012.49,378874.2,20.82,-6.58,0.00550152,0.25,-8860.8,8.6,2.09768,5.84,7.25,7.14,0.66,6.86
2012.48,378379.8,20.82,-6.58,0.00550152,0.25,-8860.8,8.6,2.09032,5.84,7.25,7.14,0.66,6.86
2012.47,377649.2,20.8,1.38,0.00548846,0.25,-9139.7,27.2,2.08802,5.53,7.25,7.14,0.73,6.77
2012.46,377763.75,20.8,1.38,0.00548846,0.25,-9139.7,27.2,2.060775,5.53,7.25,7.14,0.73,6.77
2012.45,377693,20.8,1.38,0.00548846,0.25,-9139.7,27.2,2.0378,5.53,7.25,7.14,0.73,6.77
2012.44,377716.5,20.8,1.38,0.00548846,0.25,-9139.7,27.2,2.0311,5.53,7.25,7.14,0.73,6.77
2012.43,377409.6,21.13,-2.38,0.00611339,0.25,-7034.7,-5.1,2.02678,5.45,7.25,7.14,0.95,6.9
2012.42,378153.2,21.13,-2.38,0.00611339,0.25,-7034.7,-5.1,2.03272,5.45,7.25,7.14,0.95,6.9
2012.41,378248.25,21.13,-2.38,0.00611339,0.25,-7034.7,-5.1,2.034925,5.45,7.35714285714286,7.3275,0.95,6.9
2012.4,378696.4,21.13,-2.38,0.00611339,0.25,-7034.7,-5.1,2.02524,5.45,7.5,7.39,0.95,6.9
2012.39,378662.8,21.29,-0.24,0.00538995,0.25,-4811.4,15.5,2.02964,5.28,7.5,7.39,0.69,7.07
2012.38,378717.2,21.29,-0.24,0.00538995,0.25,-4811.4,15.5,2.0265,5.28,7.5,7.39,0.69,7.07
2012.37,378606.8,21.29,-0.24,0.00538995,0.25,-4811.4,15.5,2.0207,5.28,7.5,7.39,0.69,7.07
2012.36,377270,21.29,-0.24,0.00538995,0.25,-4811.4,15.5,2.037325,5.28,7.5,7.39,0.69,7.07
2012.35,376736.4,21.29,-0.24,0.00538995,0.25,-4811.4,15.5,2.0424,5.28,7.71428571428571,7.69,0.69,7.07
2012.34,375935.8,21.36,-0.28,0.00691811,0.25,-4129,62.6,2.02176,5.24,8,7.89,0.94,7.3
2012.33,375332.8,21.36,-0.28,0.00691811,0.25,-4129,62.6,2.02308,5.24,8,7.89,0.94,7.3
2012.32,375694,21.36,-0.28,0.00691811,0.25,-4129,62.6,2.0238,5.24,8,7.89,0.94,7.3
2012.31,375825.6,21.36,-0.28,0.00691811,0.25,-4129,62.6,2.04064,5.24,8,7.89,0.94,7.3
2012.3,375113.6,21.33,-0.92,0.00679965,0.25,-7931.1,28,2.03322,5.2,8,7.89,0.92,7.44
2012.29,375072.4,21.33,-0.92,0.00679965,0.25,-7931.1,28,2.02906,5.2,8,7.89,0.92,7.44
2012.28,374063,21.33,-0.92,0.00679965,0.25,-7931.1,28,2.03526,5.2,8.21428571428571,8.19,0.92,7.44
2012.27,374160.8,21.33,-0.92,0.00679965,0.25,-7931.1,28,2.01266,5.2,8.5,8.39,0.92,7.44
2012.26,373198.6,21.33,-0.92,0.00679965,0.25,-7931.1,28,2.06684,5.2,8.5,8.392,0.92,7.44
2012.25,373457.8,21.61,-0.51,0.00641503,0.25,-7064.7,14.4,2.0457,4.92,8.5,8.39,0.62,7.52
2012.24,372989.6,21.61,-0.51,0.00641503,0.25,-7064.7,14.4,2.053,4.92,8.5,8.39,0.62,7.52
2012.23,372603.75,21.61,-0.51,0.00641503,0.25,-7064.7,14.4,2.0303,4.92,8.5,8.39,0.62,7.52
2012.22,372496.8,21.61,-0.51,0.00641503,0.25,-7064.7,14.4,2.00746,4.92,8.71428571428571,8.688,0.62,7.52
2012.21,372522.4,21.63,-0.39,0.00744724,0.25,-6135,21.7,2.04198,4.99,9,8.89,0.77,7.61
2012.2,373261,21.63,-0.39,0.00744724,0.25,-6135,21.7,1.9971,4.99,9,8.89,0.77,7.61
2012.19,374369,21.63,-0.39,0.00744724,0.25,-6135,21.7,1.9461,4.99,9,8.9,0.77,7.61
2012.18,374221,21.63,-0.39,0.00744724,0.25,-6135,21.7,1.91385,4.99,9,8.9,0.77,7.61
2012.17,372897.6,22.49,-3,0.00711876,0.25,-6194.4,6.3,1.88348,5.1,9,8.9,0.74,7.76
2012.16,369728.8,22.49,-3,0.00711876,0.25,-6194.4,6.3,1.86348,5.1,9.32142857142857,9.35,0.74,7.76
2012.15,366333.2,22.49,-3,0.00711876,0.25,-6194.4,6.3,1.83028,5.1,9.75,9.65,0.74,7.76
2012.14,365263,22.49,-3,0.00711876,0.25,-6194.4,6.3,1.829675,5.1,9.75,9.65,0.74,7.76
2012.13,364159.4,22.49,-3,0.00711876,0.25,-6194.4,6.3,1.82112,5.1,9.75,9.65,0.74,7.76
2012.12,360443.4,23.27,-1.89,0.00821139,0.25,-6122.9,14.4,1.8212,5.24,9.75,9.65,1.03,7.95
2012.11,355503.8,23.27,-1.89,0.00821139,0.25,-6122.9,14.4,1.80858,5.24,9.75,9.65,1.03,7.95
2012.1,356486.2,23.27,-1.89,0.00821139,0.25,-6122.9,14.4,1.76052,5.24,10.0714285714286,10.1,1.03,7.95
2012.09,355963.2,23.27,-1.89,0.00821139,0.25,-6122.9,14.4,1.71202,5.24,10.5,10.4,1.03,7.95
2012.08,354677.666666667,24.13,-1.45,0.00748773,0.25,-4696.3,7.7,1.70713333333333,5.85,10.5,10.4,0.74,7.69
2012.07,354645,24.13,-1.45,0.00748773,0.25,-4696.3,7.7,1.71924,5.85,10.5,10.4,0.74,7.69
2012.06,355025.2,24.13,-1.45,0.00748773,0.25,-4696.3,7.7,1.7238,5.85,10.5,10.4,0.74,7.69
2012.05,355061,24.13,-1.45,0.00748773,0.25,-4696.3,7.7,1.7365,5.85,10.5,10.4,0.74,7.69
2012.04,353499,23.84,-5.5,0.00891016,0.25,-11680.1,6.5,1.75268,6.22,10.5,10.4,0.79,7.13
2012.03,352640.4,23.84,-5.5,0.00891016,0.25,-11680.1,6.5,1.7741,6.22,10.7142857142857,10.7,0.79,7.13
2012.02,352103.6,23.84,-5.5,0.00891016,0.25,-11680.1,6.5,1.80518,6.22,11,10.9,0.79,7.13
2012.01,355521.666666667,23.84,-5.5,0.00891016,0.25,-11680.1,6.5,1.87778333333333,6.22,10.53125,10.2983333333333,0.79,7.13
2011.52,351653.6,23.06,-0.64,0.00907328,0.25,-6591.1,10.7,1.86602,6.5,10.9375,10.902,0.84,6.87
2011.51,351694.8,23.06,-0.64,0.00907328,0.25,-6591.1,10.7,1.85636,6.5,11,10.9,0.84,6.87
2011.5,351562,23.06,-0.64,0.00907328,0.25,-6591.1,10.7,1.8486,6.5,11,10.9,0.84,6.87
2011.49,352527.8,23.06,-0.64,0.00907328,0.25,-6591.1,10.7,1.79588,6.5,11,10.9,0.84,6.87
2011.48,351561.8,23.06,-0.64,0.00907328,0.25,-6591.1,10.7,1.81926,6.5,11.2142857142857,11.2,0.84,6.87
2011.47,350448.8,23.39,-1.23,0.00860477,0.25,-7865.4,10.5,1.84336,6.64,11.5,11.4,0.77,6.87
2011.46,351581,23.39,-1.23,0.00860477,0.25,-7865.4,10.5,1.772975,6.64,11.5,11.4,0.77,6.87
2011.45,352567,23.39,-1.23,0.00860477,0.25,-7865.4,10.5,1.75258,6.64,11.5,11.4,0.77,6.87
2011.44,352612.75,23.39,-1.23,0.00860477,0.25,-7865.4,10.5,1.7269,6.64,11.5,11.4,0.77,6.87
2011.43,352143.6,24.28,-3.01,0.00881955,0.25,-5424.3,16.5,1.74462,6.97,11.5,11.4,0.79,7.21
2011.42,350887.2,24.28,-3.01,0.00881955,0.25,-5424.3,16.5,1.7689,6.97,11.7142857142857,11.698,0.79,7.21
2011.41,350113.75,24.28,-3.01,0.00881955,0.25,-5424.3,16.5,1.7512,6.97,12,11.9,0.79,7.21
2011.4,349283.2,24.28,-3.01,0.00881955,0.25,-5424.3,16.5,1.8381,6.97,12,11.9,0.79,7.21
2011.39,350144.2,24.28,-3.01,0.00881955,0.25,-5424.3,16.5,1.82838,6.97,12,11.9,0.79,7.21
2011.38,351509.6,23.22,-1.65,0.00941761,0.25,-5069.6,33.5,1.83328,7.31,12,11.9,0.73,7.39
2011.37,352143.4,23.22,-1.65,0.00941761,0.25,-5069.6,33.5,1.71084,7.31,12,11.91,0.73,7.39
2011.36,353046,23.22,-1.65,0.00941761,0.25,-5069.6,33.5,1.661125,7.31,12,11.91,0.73,7.39
2011.35,353354,23.22,-1.65,0.00941761,0.25,-5069.6,33.5,1.60266,7.31,12.2142857142857,12.21,0.73,7.39
2011.34,352747.8,25.19,-0.54,0.01074063,0.25,-5473.1,24.6,1.60704,7.23,12.5,12.416,1.02,7.52
2011.33,352264.2,25.19,-0.54,0.01074063,0.25,-5473.1,24.6,1.59452,7.23,12.5,12.42,1.02,7.52
2011.32,350381.4,25.19,-0.54,0.01074063,0.25,-5473.1,24.6,1.61958,7.23,12.5,12.42,1.02,7.52
2011.31,347930.4,25.19,-0.54,0.01074063,0.25,-5473.1,24.6,1.5701,7.23,12.5,12.42,1.02,7.52
2011.3,344273,25.36,-2.92,0.00967885,0.25,-8201.9,53.7,1.55294,6.87,12.5,12.42,0.98,7.62
2011.29,340728,25.36,-2.92,0.00967885,0.25,-8201.9,53.7,1.56568,6.87,12.3928571428571,12.27,0.98,7.62
2011.28,339274.2,25.36,-2.92,0.00967885,0.25,-8201.9,53.7,1.57606,6.87,12.25,12.17,0.98,7.62
2011.27,337089.6,25.36,-2.92,0.00967885,0.25,-8201.9,53.7,1.56188,6.87,12.25,12.17,0.98,7.62
2011.26,335740.2,25.36,-2.92,0.00967885,0.25,-8201.9,53.7,1.57484,6.87,12.25,12.17,0.98,7.62
2011.25,335819.75,25.51,-2.62,0.00956276,0.25,-5589,-1,1.5936,6.71,12.25,12.17,1.22,7.77
2011.24,335213.2,25.51,-2.62,0.00956276,0.25,-5589,-1,1.59512,6.71,12.25,12.17,1.22,7.77
2011.23,335331.6,25.51,-2.62,0.00956276,0.25,-5589,-1,1.58418,6.71,12.1428571428571,12.02,1.22,7.77
2011.22,333598,25.51,-2.62,0.00956276,0.25,-5589,-1,1.58368,6.71,12,11.92,1.22,7.77
2011.21,331551,25.53,-1.22,0.00987985,0.25,-6050.1,18.8,1.62252,6.55,12,11.92,1.24,7.94
2011.2,330523.8,25.53,-1.22,0.00987985,0.25,-6050.1,18.8,1.62214,6.55,12,11.92,1.24,7.94
2011.19,329474.2,25.53,-1.22,0.00987985,0.25,-6050.1,18.8,1.61962,6.55,12,11.92,1.24,7.94
2011.18,328173.2,25.53,-1.22,0.00987985,0.25,-6050.1,18.8,1.59994,6.55,12,11.92,1.24,7.94
2011.17,327071.2,25.53,-1.22,0.00987985,0.25,-6050.1,18.8,1.5733,6.55,12,11.92,1.24,7.94
2011.16,325057.666666667,25.58,-4.36,0.00840155,0.25,-5582.5,13.9,1.58086666666667,6.51,11.75,11.67,1.05,8.07
2011.15,322577.6,25.58,-4.36,0.00840155,0.25,-5582.5,13.9,1.58314,6.51,11.75,11.67,1.05,8.07
2011.14,320095.8,25.58,-4.36,0.00840155,0.25,-5582.5,13.9,1.59966,6.51,11.75,11.67,1.05,8.07
2011.13,316520.2,25.58,-4.36,0.00840155,0.25,-5582.5,13.9,1.64002,6.51,11.75,11.67,1.05,8.07
2011.12,316350,25.6,-2.78,0.00920458,0.25,-6137.4,24.4,1.66132,6.3,11.75,11.67,0.91,8.11
2011.11,314974,25.6,-2.78,0.00920458,0.25,-6137.4,24.4,1.66948,6.3,11.75,11.67,0.91,8.11
2011.1,311634,25.6,-2.78,0.00920458,0.25,-6137.4,24.4,1.66066666666667,6.3,11.75,11.67,0.91,8.11
2011.09,308957.2,25.6,-2.78,0.00920458,0.25,-6137.4,24.4,1.65712,6.3,11.5357142857143,11.37,0.91,8.11
2011.08,304856.6,25.5,-0.76,0.00843908,0.25,-4614.1,34.8,1.6671,6.01,11.25,11.17,1.26,8.01
2011.07,302006.2,25.5,-0.76,0.00843908,0.25,-4614.1,34.8,1.6681,6.01,11.25,11.17,1.26,8.01
2011.06,299971.8,25.5,-0.76,0.00843908,0.25,-4614.1,34.8,1.66978,6.01,11.25,11.17,1.26,8.01
2011.05,298883.6,25.5,-0.76,0.00843908,0.25,-4614.1,34.8,1.66942,6.01,11.25,11.168,1.26,8.01
2011.04,295239.8,25.46,-4.14,0.0086232,0.25,-9689.3,15.3,1.6734,5.99,11.25,11.164,1.14,7.67
2011.03,291311.8,25.46,-4.14,0.0086232,0.25,-9689.3,15.3,1.6743,5.99,11.0357142857143,10.86,1.14,7.67
2011.02,290183.2,25.46,-4.14,0.0086232,0.25,-9689.3,15.3,1.68232,5.99,10.75,10.66,1.14,7.67
2011.01,288929.4,25.46,-4.14,0.0086232,0.25,-9689.3,15.3,1.66994,5.99,10.75,10.666,1.14,7.67
2010.52,287574.8,25.76,-4.33,0.00928879,0.25,-4122.6,-16.7,1.678,5.91,10.75,10.664,1.1,7.5
2010.51,286772,25.76,-4.33,0.00928879,0.25,-4122.6,-16.7,1.69778,5.91,10.75,10.66,1.1,7.5
2010.5,286430,25.76,-4.33,0.00928879,0.25,-4122.6,-16.7,1.7018,5.91,10.75,10.662,1.1,7.5
2010.49,286206.6,25.76,-4.33,0.00928879,0.25,-4122.6,-16.7,1.69216,5.91,10.75,10.66,1.1,7.5
2010.48,285637.4,25.76,-4.33,0.00928879,0.25,-4122.6,-16.7,1.7086,5.91,10.75,10.66,1.1,7.5
2010.47,285623.4,25.73,-0.46,0.00807138,0.25,-7794.1,15.8,1.72644,5.63,10.75,10.66,1.36,7.55
2010.46,285324,25.73,-0.46,0.00807138,0.25,-7794.1,15.8,1.723125,5.63,10.75,10.66,1.36,7.55
2010.45,286327.4,25.73,-0.46,0.00807138,0.25,-7794.1,15.8,1.70772,5.63,10.75,10.66,1.36,7.55
2010.44,286399.75,25.73,-0.46,0.00807138,0.25,-7794.1,15.8,1.690025,5.63,10.75,10.66,1.36,7.55
2010.43,283756.2,25.83,-2.1,0.00807138,0.25,-6324.9,13.1,1.70548,5.2,10.75,10.66,1.15,7.89
2010.42,282510.2,25.83,-2.1,0.00807138,0.25,-6324.9,13.1,1.68366,5.2,10.75,10.66,1.15,7.89
2010.41,280273,25.83,-2.1,0.00807138,0.25,-6324.9,13.1,1.66005,5.2,10.75,10.66,1.15,7.89
2010.4,278357.8,25.83,-2.1,0.00807138,0.25,-6324.9,13.1,1.68058,5.2,10.75,10.66,1.15,7.89
2010.39,274889,25.83,-2.1,0.00807138,0.25,-6324.9,13.1,1.7,5.2,10.75,10.66,1.15,7.89
2010.38,272007.4,26.16,-7.73,0.00847666,0.25,-7319.3,43.3,1.71938,4.7,10.75,10.66,1.3,8.26
2010.37,265955,26.16,-7.73,0.00847666,0.25,-7319.3,43.3,1.71538,4.7,10.75,10.66,1.3,8.26
2010.36,262211.75,26.16,-7.73,0.00847666,0.25,-7319.3,43.3,1.72285,4.7,10.75,10.66,1.3,8.26
2010.35,261465.8,26.16,-7.73,0.00847666,0.25,-7319.3,43.3,1.7448,4.7,10.75,10.66,1.3,8.26
2010.34,260657.8,26.64,-1.03,0.0088821,0.25,-5381.5,27.9,1.76244,4.49,10.75,10.66,1.37,8.49
2010.33,260526,26.64,-1.03,0.0088821,0.25,-5381.5,27.9,1.75722,4.49,10.75,10.66,1.37,8.49
2010.32,259857,26.64,-1.03,0.0088821,0.25,-5381.5,27.9,1.76446,4.49,10.75,10.66,1.37,8.49
2010.31,258705.2,26.64,-1.03,0.0088821,0.25,-5381.5,27.9,1.75494,4.49,10.75,10.66,1.37,8.49
2010.3,256532.8,26.64,-1.03,0.0088821,0.25,-5381.5,27.9,1.76384,4.49,10.75,10.66,1.37,8.49
2010.29,255495.2,26.74,-0.18,0.0086103,0.25,-9131.5,47.1,1.77332,4.6,10.5357142857143,10.36,1.31,8.7
2010.28,254939.8,26.74,-0.18,0.0086103,0.25,-9131.5,47.1,1.76616,4.6,10.25,10.16,1.31,8.7
2010.27,254235,26.74,-0.18,0.0086103,0.25,-9131.5,47.1,1.76726,4.6,10.25,10.16,1.31,8.7
2010.26,253462.4,26.74,-0.18,0.0086103,0.25,-9131.5,47.1,1.79416,4.6,10.25,10.16,1.31,8.7
2010.25,253102,26.53,-0.23,0.00792576,0.25,-6558.7,9.1,1.77878,4.84,10.25,10.15,1.27,8.89
2010.24,252221.8,26.53,-0.23,0.00792576,0.25,-6558.7,9.1,1.78944,4.84,10.25,10.15,1.27,8.89
2010.23,250879.4,26.53,-0.23,0.00792576,0.25,-6558.7,9.1,1.8405,4.84,9.92857142857143,9.7,1.27,8.89
2010.22,250277,26.53,-0.23,0.00792576,0.25,-6558.7,9.1,1.829625,4.84,9.5,9.3975,1.27,8.89
2010.21,249286,26.66,0.45,0.00751364,0.25,-4802.2,12.2,1.84702,5.22,9.5,9.396,1.36,8.95
2010.2,249555.8,26.66,0.45,0.00751364,0.25,-4802.2,12.2,1.83438,5.22,9.5,9.4,1.36,8.95
2010.19,249774.8,26.66,0.45,0.00751364,0.25,-4802.2,12.2,1.78206,5.22,9.5,9.4,1.36,8.95
2010.18,249190.6,26.66,0.45,0.00751364,0.25,-4802.2,12.2,1.7886,5.22,9.5,9.4,1.36,8.95
2010.17,246801.6,26.66,0.45,0.00751364,0.25,-4802.2,12.2,1.74446,5.22,9.17857142857143,8.942,1.36,8.95
2010.16,246437.25,27.1,-5.38,0.00665913,0.25,-6151.4,12.4,1.758375,5.26,8.75,8.6475,1.37,9.1
2010.15,245531.8,27.1,-5.38,0.00665913,0.25,-6151.4,12.4,1.75358,5.26,8.75,8.65,1.37,9.1
2010.14,244067.6,27.1,-5.38,0.00665913,0.25,-6151.4,12.4,1.76752,5.26,8.75,8.65,1.37,9.1
2010.13,243714.25,27.1,-5.38,0.00665913,0.25,-6151.4,12.4,1.788175,5.26,8.75,8.65,1.37,9.1
2010.12,243203.8,27.37,1.26,0.0076007,0.25,-8048.1,23.6,1.79972,5.17,8.75,8.65,1.45,9.02
2010.11,243522.4,27.37,1.26,0.0076007,0.25,-8048.1,23.6,1.77504,5.17,8.75,8.65,1.45,9.02
2010.1,242311.2,27.37,1.26,0.0076007,0.25,-8048.1,23.6,1.77542,5.17,8.75,8.65,1.45,9.02
2010.09,241367.2,27.37,1.26,0.0076007,0.25,-8048.1,23.6,1.78818,5.17,8.75,8.65,1.45,9.02
2010.08,240752.2,27.15,0.25,0.00594348,0.25,-5586.1,7.9,1.81818,4.83,8.75,8.65,1.24,8.97
2010.07,240721,27.15,0.25,0.00594348,0.25,-5586.1,7.9,1.82316666666667,4.83,8.75,8.65,1.24,8.97
2010.06,240549.4,27.15,0.25,0.00594348,0.25,-5586.1,7.9,1.85898,4.83,8.75,8.65,1.24,8.97
2010.05,240522,27.15,0.25,0.00594348,0.25,-5586.1,7.9,1.85882,4.83,8.75,8.65,1.24,8.97
2010.04,240925.2,26.81,-4.68,0.00660567,0.25,-7794,46.3,1.84764,4.59,8.75,8.648,1.17,8.68
2010.03,240928,26.81,-4.68,0.00660567,0.25,-7794,46.3,1.78824,4.59,8.75,8.65,1.17,8.68
2010.02,241003.2,26.81,-4.68,0.00660567,0.25,-7794,46.3,1.75126,4.59,8.75,8.65,1.17,8.68
2010.01,239446.4,26.81,-4.68,0.00660567,0.25,-7794,46.3,1.73214,4.59,8.75,8.65,1.17,8.68
2009.53,238371.25,27.98,-0.59,0.00726867,0.25,-5939.8,48.7,1.741075,4.31,8.75,8.6475,1.5,8.63
2009.52,238116.75,27.98,-0.59,0.00726867,0.25,-5939.8,48.7,1.77255,4.31,8.75,8.65,1.5,8.63
2009.51,238443.6,27.98,-0.59,0.00726867,0.25,-5939.8,48.7,1.7652,4.31,8.75,8.65,1.5,8.63
2009.5,238187.2,27.98,-0.59,0.00726867,0.25,-5939.8,48.7,1.75086,4.31,8.75,8.65,1.5,8.63
2009.49,237789.8,27.98,-0.59,0.00726867,0.25,-5939.8,48.7,1.72452,4.31,8.75,8.65,1.5,8.63
2009.48,235732,28,-3.51,0.00660604,0.25,-3447.3,44.8,1.73302,4.22,8.75,8.65,1.06,8.68
2009.47,234626.6,28,-3.51,0.00660604,0.25,-3447.3,44.8,1.72052,4.22,8.75,8.65,1.06,8.68
2009.46,233379,28,-3.51,0.00660604,0.25,-3447.3,44.8,1.71544,4.22,8.75,8.65,1.06,8.68
2009.45,231758,28,-3.51,0.00660604,0.25,-3447.3,44.8,1.73195,4.22,8.75,8.65,1.06,8.68
2009.44,230899.8,28,-3.51,0.00660604,0.25,-3447.3,44.8,1.73644,4.22,8.75,8.65,1.06,8.68
2009.43,231058.4,28.35,-3.77,0.00693749,0.25,-3021.8,11.5,1.72874,4.17,8.75,8.65,0.66,8.93
2009.42,230075.5,28.35,-3.77,0.00693749,0.25,-3021.8,11.5,1.714225,4.17,8.75,8.65,0.66,8.93
2009.41,225511.2,28.35,-3.77,0.00693749,0.25,-3021.8,11.5,1.75204,4.17,8.75,8.65,0.66,8.93
2009.4,221468.6,28.35,-3.77,0.00693749,0.25,-3021.8,11.5,1.78514,4.17,8.75,8.65,0.66,8.93
2009.39,220538,28.38,2.83,0.00693749,0.25,-2442.1,7.3,1.80166,4.34,8.75,8.65,0.56,9.12
2009.38,219221.2,28.38,2.83,0.00693749,0.25,-2442.1,7.3,1.80822,4.34,8.75,8.65,0.56,9.12
2009.37,217733.25,28.38,2.83,0.00693749,0.25,-2442.1,7.3,1.82435,4.34,8.75,8.65,0.56,9.12
2009.36,216093.2,28.38,2.83,0.00693749,0.25,-2442.1,7.3,1.87868,4.34,8.75,8.65,0.56,9.12
2009.35,212268.2,27.36,-1.37,0.00693749,0.25,-828.5,6.7,1.85674,4.36,8.75,8.65,0.47,9.17
2009.34,210245,27.36,-1.37,0.00693749,0.25,-828.5,6.7,1.8484,4.36,8.75,8.65,0.47,9.17
2009.33,208934,27.36,-1.37,0.00693749,0.25,-828.5,6.7,1.8393,4.36,8.75,8.65,0.47,9.17
2009.32,208154.8,27.36,-1.37,0.00693749,0.25,-828.5,6.7,1.82804,4.36,8.75,8.65,0.47,9.17
2009.31,206370.8,27.36,-1.37,0.00693749,0.25,-828.5,6.7,1.8835,4.36,8.75,8.654,0.47,9.17
2009.3,205011,27.27,-0.59,0.00790143,0.25,-2554.8,15.4,1.90044,4.5,8.96428571428571,8.958,0.23,9.21
2009.29,204101,27.27,-0.59,0.00790143,0.25,-2554.8,15.4,1.95298,4.5,9.25,9.16,0.23,9.21
2009.28,203740,27.27,-0.59,0.00790143,0.25,-2554.8,15.4,1.98804,4.5,9.25,9.16,0.23,9.21
2009.27,202479,27.27,-0.59,0.00790143,0.25,-2554.8,15.4,1.94576,4.5,9.25,9.16,0.23,9.21
2009.26,199457.6,26.53,0.41,0.00762182,0.25,-605.6,39.3,1.9755,4.8,9.25,9.16,0.31,9.36
2009.25,198075.8,26.53,0.41,0.00762182,0.25,-605.6,39.3,1.96008,4.8,9.25,9.16,0.31,9.36
2009.24,196667.75,26.53,0.41,0.00762182,0.25,-605.6,39.3,1.9466,4.8,9.82142857142857,9.9075,0.31,9.36
2009.23,196797.6,26.53,0.41,0.00762182,0.25,-605.6,39.3,1.94882,4.8,10.25,10.16,0.31,9.36
2009.22,194906.6,26.1,0.11,0.00770893,0.25,-1886.2,35.6,2.00928,5.2,10.25,10.16,0.42,9.56
2009.21,193555,26.1,0.11,0.00770893,0.25,-1886.2,35.6,2.04028,5.2,10.25,10.16,0.42,9.56
2009.2,192178.8,26.1,0.11,0.00770893,0.25,-1886.2,35.6,2.07822,5.2,10.25,10.158,0.42,9.56
2009.19,190581.4,26.1,0.11,0.00770893,0.25,-1886.2,35.6,2.11584,5.2,10.25,10.16,0.42,9.56
